track_name,price,rating_count_tot,prime_genre
Moomijis Moomin Stickers,0.99,5,Utilities
"Girls PJ Party - Dress Up, Spa & Fun",0,621,Games
Extreme Heavy Trucker Parking Simulator,0,44,Games
Krome Studio Service Plus,1.99,269,Photo & Video
A New Life,0.99,17,Games
Notice for smartwatch,4.99,146,Utilities
Quiz Tales,0,129,Games
"Pony Princess Academy - Dress Up, Style, Feed & Care for Ponies Game",0,168,Games
"Dream Diary - My Life, My Adventure!",0,390,Games
Baby Twins - Terrible Two,0,710,Games
Daddy's Little Helper - Messy Home Adventure,0,270,Games
Candy Makeup - Sweet Salon Game for Girls,0,575,Games
Candy's Carnival,0,86,Games
"iAnnotate 4 - read, markup and share PDFs and more",9.99,353,Productivity
NFL Draft - Fan Mobile Pass,0,32,Sports
The Secret Elevator,0.99,64,Games
Steppy Pants,0,12506,Games
BOO! - Video chat camera with filters & stickers,0,1805,Social Networking
更加令人感动的养成游戏「昭和杂货店物语２」,0,87,Games
US Presidential Election 2016 - Polls,0,28,News
It's a Space Thing,0,145,Games
Cleanz - Clean up Your Photo Library,1.99,12,Photo & Video
Lifeline: Whiteout,1.99,4327,Games
Pokémon GO,0,257627,Games
Flappy Hoopers: The Shooting Basketball Players,0,216,Games
Goo Saga,1.99,20,Games
Championship Manager 17,0,154,Games
Block Sky War (Luck of the Draw) : Mini Game With Worldwide Multiplayer,0.99,67,Games
"SwapperFace - Face Swap Free, Live Mask Effects",0,2,Photo & Video
Melody Jams,2.99,81,Games
FIFA Mobile Soccer,0,15365,Games
脱出ゲーム　Night Room,0,1,Games
Hoverboard Simulator - Night Drive,0,360,Games
Smart Baby ABC Games: Toddler Kids Learning Apps,2.99,6,Games
VR RollerCoaster for Cardboard,2.99,7,Games
Roof Jumping 3 Stunt Driver Parking Simulator an Extreme Real Car Racing Game,0,88,Games
My PlayHome Hospital,2.99,689,Entertainment
Survivor: Prologue,0,2,Games
Crazy Love Story - Wedding Dreams,0,337,Games
Nike+,0,5464,Shopping
Make7! Hexa Puzzle,0,3336,Games
KIXIFY - Buy & Sell Sneakers,0,1735,Shopping
Block! Hexa Puzzle,0,28524,Games
ひみつの出会い探しはバクアイ-無料の出会いチャットアプリで友達作り,0,13,Social Networking
Rio 2016 Olympic Games,0,1850,Games
Ninja Dude vs Zombies - endless tap 'n' slash zombie arcade game,0,104,Games
Football Manager Mobile 2017,8.99,55,Games
Football Manager Touch 2017,19.99,61,Games
The Infinite Arcade by Tinybop,2.99,75,Education
Vectradius,0.99,70,Games
Cognition Game,2.99,18,Games
Go Pug Go,0,184,Games
ゲームセンター倶楽部,5.99,1,Games
Princess Libby's Perfect Beach Day,0,98,Games
Evo Explores,1.99,81,Games
Cheer Updates,1.99,98,Sports
Caterzillar,2.99,256,Games
Lifeline: Crisis Line,1.99,167,Games
蜀山诛魔纪-古装恋爱仙侠动作手游·MMO端游品质,0,1,Games
Google Allo — smart messaging,0,862,Social Networking
Coin Dozer: Casino,0,2024,Games
Apple TV Remote,0,1651,Entertainment
Google Duo - simple video calling,0,1033,Social Networking
Battleborn? Tap,0,1974,Games
Steps! - Hardest Action Game Ever!,0,13,Games
Fish Mania?,0,6038,Games
MagiMobile – Mighty Magiswords Collection App,0,553,Entertainment
Tap Tap Builder,0,999,Games
Servers the Hunger Games Edition for Minecraft Pocket (PvP Multiplayer Servers for PE),1.99,89,Utilities
Slots: Hot Vegas Slot Machines - Free Slot Games,0,3938,Games
Trump On The Run,0,2025,Games
Beyond 14,0,426,Games
Basketball Free Throw,0,24,Games
Tina's Diary: Spring Outing,0,134,Games
CRAZY CRAFT MOD EDITION FOR MINECRAFT PC GAME MODE,0.99,287,Entertainment
Diced - A Simple Puzzle Dice Game,0,53,Games
Tomb Journey (Ancient ruins fantasy adventure),0.99,126,Games
VEHICLES & WEAPONS MODS for Minecraft Pc Guide,1.99,450,Entertainment
Deer Calls & Deer Sounds for Deer Hunting - BLUETOOTH COMPATIBLE,2.99,1,Sports
Clash of Queens: Dragons Rise,0,820,Games
Fancy Cakes - Endless Tasty Puzzle,0,147,Games
Mad City Gangs: Nice City,0,294,Games
Juggernaut Champions,0,1193,Games
Sweet Princess Makeup Party - Girls Dressup Games,0,109,Games
50 50 - The Addictive Slicing Game,0,2998,Games
Raccoon Pizza Rush,0,69,Games
Flying Police Car Driving Simulator Free: Criminal Craft Chase,0,422,Games
First Year Demons,1.99,9,Games
Trolls: Crazy Party Forest!,0,1260,Games
VR Flight Simulator for Google Cardboard,0,180,Games
My Town : Wedding Day,2.99,95,Entertainment
Mahjong Treasure Quest,0,6557,Games
Sushi Go!,4.99,145,Games
Jumpy Tree,0,160,Games
BBC Colouring: Doctor Who,1.99,19,Entertainment
Iron Maiden: Legacy of the Beast,0,2152,Games
Princess Swimming & Spa - Girls Beauty Game FREE,0,21,Games
"Slots Real Las Vegas - Free Casino Slot Machine Games - Bet, Spin and Win Jackpot & Bonus",0,115,Games
Craftmoji - the cute craft sticker App,0.99,27,Entertainment
Todrick,0.99,1,Social Networking
脱出ゲーム　研究所からの脱出,0,1,Games
Crazy Craft Mod Guide for Minecraft Pc :Complete and Ultimate for Players,1.99,69,Games
VR Viewer,0.99,14,Photo & Video
Sports Hero,0,343,Games
Heuristic Shakespeare - The Tempest,5.99,85,Education
DM2 - The Drum Machine,4.99,40,Music
Color Dotz,0,326,Games
"Warhammer 40,000: Regicide",0.99,157,Games
Treasure Buster,0.99,53,Games
Tap Smiths,0,5112,Games
Dead Reckoning: The Crescent Case - A Mystery Hidden Object Game (Full),6.99,58,Games
Mahjong Solitaire Star! Your Favorite Game!,0,2731,Games
Punished Talents: Stolen Awards HD - A Mystery Hidden Object Game (Full),6.99,45,Games
European Mystery: Flowers of Death HD (Full),6.99,68,Games
Sable Maze: Soul Catcher HD - A Mystery Hidden Object Game (Full),6.99,38,Games
Alternative Girls,0,29,Games
Dropple,0,243,Games
Magic Legion - Age of Heroes,0,517,Games
He-Man? Tappers of Grayskull?,0,2190,Games
Dinotrux: Trux It Up!,1.99,34,Entertainment
Trailer Truck Parking with Real City Traffic Car Driving Sim,0,173,Games
Castles of Mad King Ludwig,6.99,272,Games
Dots & Co: A New Puzzle Adventure,0,10693,Games
Blocko.,1.99,182,Games
Solitaire ∞,0,2865,Games
enzo!,1.99,220,Games
Cars & Vehicles Puzzle Game for toddlers HD - Children's Smart Educational Transport puzzles for kids 2+,2.99,2,Games
Music and Chill,0,135,Music
HorseMoji: Equestrian Emoji,1.99,58,Entertainment
Curious George Train Adventures,0.99,26,Education
Gmojiz,1.99,95,Entertainment
Pikazo – AI art that YOU control,0,56,Photo & Video
OffRoad Drive Desert,1.99,46,Games
Hidden Expedition: Dawn of Prosperity - A Mystery Hidden Object Game (Full),6.99,58,Games
Bud Farm: Grass Roots,0,6523,Games
My Majesty,0,140,Games
Police Sniper Prison Guard,0,349,Games
Mystery Trackers: Paxton Creek Avengers - A Mystery Hidden Object Game (Full),6.99,67,Games
Aurora - Puzzle Adventure,1.99,31,Games
TLC GO - Watch Full Episodes and Live TV,0,708,Entertainment
Starbucks Keyboard,0,457,Food & Drink
Mystery Case Files: Ravenhearst Unlocked - A Hidden Object Adventure (Full),6.99,82,Games
Lush Cosmetics,0,164,Shopping
The Island:Brave Heart,0.99,7,Games
Catch the Bus,0,10,Games
Worm.is: The Game,0,1433,Games
Civil War: Bloody April,1.99,24,Games
Runaway Toad,2.99,22,Games
Snake Slither Run - Hungry Worm Eat Color Dot,0,9034,Games
Skateboard Party 3 ft. Greg Lutzka,1.99,36,Games
Relay – Multiple Location Maps,1.99,17,Travel
Brake or Break,0,5,Games
Las Vegas Valet Limo and Sports Car Parking,0,220,Games
Escape from the Art Gallery.,0,7,Games
Rule with an Iron Fish: A Pirate Fishing RPG,2.99,286,Games
Winter Fugitives 2: Chronicles,0,111,Games
Pan Book 3: Key to the Capitol,5.99,1,Book
PAC-MAN Pop,0,1000,Games
CNN Politics,0,254,News
Red Bull Air Race 2,0,104,Games
FURBY CONNECT World,0,422,Games
Pepi House,2.99,46,Education
Delicious - Emily’s Message in a Bottle,0,333,Games
Ummo,1.99,44,Lifestyle
JIFFMOJI,1.99,148,Entertainment
Dinosaur Games: Puzzle for Kids,2.99,15,Games
Eklips,1.99,54,Games
Slip Away,0,1102,Games
My Town : Fashion Show,2.99,60,Entertainment
脱出ゲーム 古城からの脱出,0,1,Games
Microsoft Solitaire Collection,0,2432,Games
Stickninja Smash,0,67,Games
Perfect Fit,0,53,Games
Coach Bus Simulator,0,1621,Games
5-in-1 Emoji Widget Games - GameMoji,0.99,40,Utilities
Red 7 - play Digital Red7 Card Game with Friends,2.99,18,Games
Super SteamPuff,0.99,7,Games
Miss U: Official App,0,97,Entertainment
Fantastic Beasts?: Cases,0,1896,Games
ChyMoji by Blac Chyna,1.99,220,Entertainment
Ultrapic,1.99,48,Photo & Video
Dr. Panda Bath Time,2.99,15,Education
Stick Soccer 2,0,22,Games
UNCHARTED: Fortune Hunter?,0,411,Games
Partly Sunny - Weather Forecasts,2.99,88,Weather
Littlebook - for Facebook on Watch,2.99,62,Social Networking
Snakeio,0,13870,Games
OdellMoji by Odell Beckham Jr.,1.99,21,Entertainment
"iFiles 2 - File Manager, Cloud Storage, PDF Reader",4.99,54,Productivity
"Theremin Synth - Loop, Record & Download",2.99,8,Music
少年西游记－西游卡牌王者之作,0,45,Games
Gate Keepers,0,41,Games
Obstacle Course Extreme Car Parking Simulator,0,153,Games
"Miss Hollywood: Lights, Camera, Fashion! - Pet Fun",0,1283,Entertainment
Cricket Captain 2016,3.99,7,Games
Game Switch,0,363,Games
Virginia Tech Emoji,0,50,Utilities
MadOut Open City,1.99,80,Games
Escape Game: Forgotten,0,55,Games
"""klocki""",0.99,587,Games
My Town : Hotel,2.99,123,Entertainment
Joan Mad Run,0,605,Games
Spinny Phone,0,339,Games
Tinker Island: Survival Adventure,0,6686,Games
Dashy Box,0,41,Games
WordWhizzle Search,0,49635,Games
Gardenscapes - New Acres,0,45227,Games
Goat Simulator Waste of Space,4.99,1709,Games
Stickman Soccer 2016,0,473,Games
Pan Book 4: Capitol Rising,5.99,1,Book
Pan Book 7: Han Awakening,5.99,7,Book
Splashy Cats: Endless Zigzag Arcade Water Game,0,450,Games
Pocket Politics,0,2748,Games
PuppetShow: The Face of Humanity (Full),6.99,66,Games
LEGO? Star Wars?: The Force Awakens,0,3207,Games
Fear for Sale: The House on Black River (Full),6.99,69,Games
Cube Roll,0,22,Games
熊猫直播-王者大神主播带你荣耀开黑,0,38,Entertainment
"Tayasui Color, a relaxing coloring book for adults",2.99,656,Entertainment
Warcher Defenders,0,39,Games
Freddy the Frogcaster's Weather Station,0,14,Weather
Go Up,0,456,Games
Tip Tap Soccer,0,29,Games
YouTurbo,0,136,Games
Truth Or Dare — Party Game,0,730,Entertainment
Bonecrusher: Free Awesome Endless Skull & Bone Game,0,233,Games
我叫MT3-回合制魔幻世界 大型公会副本开荒,0,1,Games
ROME: Total War,9.99,373,Games
NeoWars,0,267,Games
Bullet Hell Monday,0,1296,Games
もやししゃちょー,0,5,Games
【推理ゲーム】 YASU-第7捜査課事件ファイル-,0,1,Games
The Forgotten Room,1.99,59,Games
Nancy Drew Codes and Clues Mystery Coding Game,0,110,Education
Banner Saga 2,9.99,168,Games
Bouncy Tower,0,213,Games
Chef's Quest,0,225,Games
Dead Venture,0.99,145,Games
Dolphin Zero Incognito Browser -Mini Web Explorer,2.99,776,Productivity
Alice in Wonderland Puzzle Golf Adventures,0.99,43,Games
FURNITURE MOD FOR MINECRAFT EDITION PC GAME - POCKET GUIDE,1.99,292,Entertainment
Sea of Lies: Tide of Treachery - A Hidden Object Mystery (Full),6.99,45,Games
Rise!,0,18,Games
Trump Hoverboard Sim - Mannequin Race Challenge,0,68,Games
Zombies Chasing Me,0,43,Games
Symmetrica - Minimalistic arcade game,0,200,Games
PinOut!,0,5003,Games
Escape from the grandma house in the countryside.,0,5,Games
Jade Empire?: Special Edition,9.99,206,Games
The interactive Legend of Sleepy Hollow: iIrving,2.99,64,Book
Living Legends: Bound by Wishes - A Hidden Object Mystery (Full),6.99,153,Games
Choice of the Pirate,4.99,92,Games
Running Man Challenge - Game,0,1360,Games
Fitmoji by Shaun T,1.99,45,Entertainment
Royal Detective: Legend of The Golem - A Hidden Object Adventure (Full),6.99,72,Games
Slaymoji - Emoji Keyboard & iMessage Stickers,0,336,Entertainment
Note Always - a notebook designed for Apple Pencil,14.99,6,Productivity
HIT - Heroes of Incredible Tales,0,1765,Games
Fabe Bird - The Flappy Challenge Adventure,0,9,Entertainment
Mars: Mars,0,6116,Games
Craft Royale: Clash of Pixels,0,2285,Games
Legend of the Skyfish,3.99,95,Games
Baby Beat - Fetal Heartbeat Monitor,4.99,166,Lifestyle
"Tinycards - Learn with Fun, Free Flashcards",0,1131,Education
Respeck on my Name,0,155,Games
ASA's Sailing Challenge,3.99,104,Education
Witches' Legacy: Slumbering Darkness HD - A Hidden Object Mystery (Full),6.99,69,Games
放置江湖: 大侠的成长之路（高自由度的武侠体验）,0.99,10,Games
Really Bad Chess,0,1015,Games
Flip Heroes,0,32,Games
Polyforge,0,1744,Games
Pewdiebot,0.99,151,Games
Cosmojis,0,134,Lifestyle
Face Filters - Dog & Other Funny Face Effects,0,329,Entertainment
Free Music - MP3 Streamer & Playlist Manager Pro,0,13443,Music
MOBA Legends,0,1815,Games
Risky Rooms,0,10,Games
voi,0.99,308,Games
Jamie Oliver's Ultimate Recipes,6.99,29,Food & Drink
Shadow Wolf Mysteries: Curse of Wolfhill (Full),6.99,39,Games
Dunkers,0,1495,Games
DRAGON MODS MINE EDITION FOR MINECRAFT GAME PC,0.99,318,Reference
LightX,1.99,147,Photo & Video
Being SalMan: The Official Game,0,33,Games
Open Sorcery,2.99,19,Games
Hear My Baby - Baby Heartbeat Monitor App,3.99,12,Medical
当たる占い師【水晶玉子】特別鑑定書?無料占いあり?,0,1,Entertainment
PROmoji,1.99,857,Utilities
天天麻将-有奖励的麻将玩法全集,0,2,Games
Stephen Hawking's Pocket Universe,4.99,11,Education
Mutant Creatures Mod for Minecraft PC Edition - Pocket Mods Guide,1.99,346,Reference
Ketchapp Basketball,0,5833,Games
Gymoji,0.99,78,Entertainment
T-Mobile Tuesdays,0,3213,Lifestyle
CARS MOD FOR MINECRAFT PC EDITION - POCKET MINE GUIDE,1.99,200,Entertainment
My Town : Dance School,2.99,141,Entertainment
"Kubo: A Samurai Quest ? - Match, Collect, Battle!",0,668,Games
Head Soccer France 2016,0,135,Games
Comblosion,1.99,4,Games
Highlights Monster Day,0,49,Education
PARKOUR MAPS FOR MINECRAFT PC EDITION - DOWNLOAD BEST POCKET MAPS FOR MINECRAFT,1.99,296,Entertainment
Geometry Dash World,0,5114,Games
Night Terrors: The Beginning,0,954,Entertainment
Burnout City,0,82,Games
Timelines - Time Tracking,7.99,43,Productivity
Smelly Baby - Farty Party,0,32,Games
Star Walk 2 Ads+ Night Sky Map - Stars and Planets,0,161,Education
单机群侠传-金庸群侠传口袋版,0,30,Games
Perchang,1.99,839,Games
Tiki Taka World Soccer,2.99,9,Games
Wars Of Warlords : Mini Game With Worldwide Multiplayer,0.99,69,Games
Mods for Minecraft PC Edition - Mod Installer Pocket Guide,1.99,80,Utilities
GoldieBlox: Adventures in Coding - The Rocket Cupcake Co.,2.99,24,Education
VEHICLES & WEAPONS MODS for Minecraft PC Edition - Pocket Guide,1.99,159,Entertainment
Nerve — Truth or Dare Dirty Houseparty Party Games,0,6658,Lifestyle
Snot & Fluff - A Space Adventure,2.99,21,Book
SBK16 - Official Mobile Game,0,249,Games
Chat for Whatsapp - iPad Version,0,5060,Social Networking
Rival Stars College Football,0,1132,Games
BOSS Tuner,0,13,Music
Papa's Taco Mia HD,2.99,75,Games
RollerCoaster Tycoon? Classic,5.99,1794,Games
Doggy Box,0,360,Games
VR Death Simulator,0,22,Entertainment
Soccer Sumos - Multiplayer party game!,0.99,6,Games
Lucky Block Mod for Minecraft PC Edition - Pocket Guide,1.99,14,Games
EmojiMom - An Emoji App for the Modern Mom,0,110,Entertainment
Reigns,2.99,3017,Games
2-bit Cowboy Rides Again,1.99,25,Games
Day of the Tentacle Remastered,4.99,255,Games
StephMoji by Steph Curry,1.99,888,Utilities
Funny Face - Filters Pic Swap Effects Photo Editor,0,343,Entertainment
Aussie Rules Hero - Footy Goal Kicking Game,0,12,Games
Consultant Aide,7.99,881,Business
Pokedex for Pokemon Go,0.99,7,Entertainment
Crusader Kings: Chronicles,4.99,11,Games
Heroes of Loot 2,3.99,51,Games
Crap! I'm Broke: Out of Pocket,1.99,30,Games
Snake.io - Worm.io - Agar Slither Snake Battle,0,5768,Entertainment
TIME LOCKER - Shooter,0,627,Games
Color Pop Free - Selective Color Splash Effects and Black & White Photography Editor,0,352,Photo & Video
3D Dubai Parking Simulator Drive Real Extreme Super Sports Car,0,166,Games
diep.io,0,9397,Games
New Star Soccer G-Story,0.99,9,Games
Toca Life: Vacation,2.99,1730,Education
Blade Sliders,0,136,Games
NBA 2K17,7.99,2408,Games
kubic,1.99,30,Games
The Secret To Money,4.99,715,Lifestyle
街机格斗王,0,1,Games
Collageable PRO - Photo Collage,1.99,202,Photo & Video
RedStory - Little Red Riding Hood,0,185,Games
Triennale Game Collection,0,56,Games
Smart Matches ~ Puzzles with Matchsticks,0,1,Games
Fight List,0,4702,Games
Skyscrapers by Tinybop,2.99,127,Education
Quell Zen+,2.99,73,Games
IllumiMoji,0.99,14,Reference
TRANSPORT MODS for MINECRAFT Pc EDITION,1.99,754,Navigation
Hand of God - Top Clicker & Tap Games,0,5141,Games
DINOSAUR MOD FOR MINECRAFT PC EDITION - MODS POCKET GUIDE,1.99,413,Reference
Slots: VIP Deluxe Slots Machines - Free Slot Games,0,2732,Games
好きになったら負け。　完全無料！女性向けイケメン恋愛ゲーム,0,1,Games
Dr. Panda Farm,2.99,28,Education
Dr. Panda Hoopa City 2,3.99,31,Education
Mystic Messenger,0,6754,Games
Fancy Cats,0,966,Games
Anime Power FX,0,807,Photo & Video
Tankio - Battle Arena,0,4513,Games
3D GUNS MOD FOR MINECRAFT PC EDITION - GUN MODS POCKET GUIDE,1.99,268,Utilities
Glitch Fixers - The Powerpuff Girls,0,89,Games
Mystery Tales: Her Own Eyes HD - A Hidden Object Mystery (Full),6.99,104,Games
Dark Romance: Kingdom of Death HD - A Hidden Object Adventure (Full),6.99,79,Games
Final Cut: Fade To Black - A Mystery Hidden Object Game (Full),6.99,49,Games
Slots: Get Rich Slot Machines Casino Slot Games,0,1168,Games
"自动证件照 - 智能证件照相机美图美颜编辑,制作学生证件照",0.99,9,Photo & Video
Football Heroes PRO 2017 - featuring NFL Players,0,691,Games
Hoverboard Simulator - Endless Hover Board Race,0,203,Games
Can You Dab?,0,2601,Games
Face Effects & Filters,0,97,Entertainment
不思議雑貨店ローズ ～ほのぼの再建記～,0,1,Games
VR-Crazy Car Traffic Racing,0,10,Games
Shopping Mall Girl - Dress Up & Style Game,0,2332,Games
Piggy Show,0,53,Games
Nightgate,4.99,947,Games
Tank War - Geometry Go Shot Color Dot.IO,0,24760,Games
Change My Location,0.99,165,Utilities
Jazza's Arty Games,2.99,127,Games
Agatha Christie - The ABC Murders (FULL),6.99,80,Games
精度93％ 絶望の心理テスト,0,1,Lifestyle
